user_id,pagerank,degree,weighted_degree
4,0.00044302811402246664,916,5114
522,0.0004422443278302284,725,5806
819,0.00044164227360009084,903,5030
282,0.0004407094483906245,880,4835
581,0.00044046612574692604,866,5378
415,0.00043993024863462856,896,5376
166,0.00043872790314651783,877,4818
27,0.0004383410709002998,919,5296
531,0.00043776131821502003,865,4748
547,0.00043662620160758476,853,4743
155,0.00043637933331638413,865,4729
818,0.0004361472554133217,877,4735
261,0.00043611602833175975,873,4892
61,0.00043505979541797856,852,4730
475,0.0004343643843530416,925,4921
431,0.0004336490961794301,863,4667
202,0.00043339619449169625,915,5309
584,0.0004322665227175559,884,5401
384,0.00043205047875196473,850,4678
140,0.0004307726198656439,884,4654
111,0.00043062953163761216,840,4595
520,0.00043013268207852783,908,4809
477,0.00042840380033718265,839,5290
812,0.000427654666391442,869,4585
636,0.0004275216048764296,896,5083
858,0.00042664980705454816,911,4778
598,0.00042541198874926974,872,4597
241,0.00042342231962084575,872,4487
873,0.0004228549584584933,871,4495
720,0.00042242165536926285,844,4472
811,0.00042228874046545256,858,4503
51,0.0004221921967641298,733,5371
609,0.0004216387556219369,912,4729
765,0.0004207846949972929,893,4997
139,0.00042061553214771657,920,4776
252,0.0004203932747454354,911,4893
519,0.0004194683942533189,812,4442
225,0.0004183387931016297,880,5167
19,0.00041797611495305014,906,4861
427,0.0004151628508149011,846,4342
212,0.0004146853857885695,861,5000
170,0.00041433150274006116,845,4386
842,0.000414186441968199,848,4360
31,0.0004137730633436232,862,4775
736,0.00041353533597087377,905,4709
604,0.0004131761420326105,861,5060
876,0.00041305526465818486,919,4855
358,0.00041290667249690234,877,5011
696,0.00041214993527232573,893,4513
50,0.00041123170735979993,893,4641
228,0.00041048273611550025,911,4686
824,0.00041009679193449073,867,4319
814,0.00040984713635437795,843,5010
86,0.00040846328812637754,872,4245
651,0.00040845955728521343,896,4367
925,0.00040705295616881413,848,4636
418,0.00040537292082535735,856,4195
245,0.00040528187382902515,881,4763
302,0.0004047931209877644,826,4226
132,0.00040461165939655714,892,4761
656,0.00040226244922482554,816,4122
310,0.00040183855892354683,903,4535
317,0.00040174279887130804,826,4179
516,0.00040118857227376404,877,4756
78,0.00039921969328498717,883,4385
713,0.00039898721323086803,810,4038
732,0.0003985956585001383,874,4077
729,0.0003983431504861341,835,4101
675,0.00039807772782150537,873,4306
849,0.0003960169406389955,855,4744
471,0.0003949630596268982,722,4840
572,0.0003949468633200093,902,4356
35,0.00039360084372891857,798,4004
511,0.00039240790937503334,837,4002
9,0.0003919854999486274,917,4410
631,0.0003883554166428677,863,3911
260,0.00038684954140025073,830,3880
93,0.0003861929922751577,717,4441
813,0.00038520581821852566,833,3890
681,0.0003843185644530338,863,3837
98,0.0003841622009330485,793,4533
364,0.00038346677797759365,870,3860
888,0.00038304012064377006,881,4344
219,0.0003812417523651019,864,4332
857,0.00038110345753964375,874,3958
909,0.0003793323169243285,880,3986
147,0.00037703277278078643,826,3691
366,0.0003759727902974763,789,4384
375,0.00037542475356921665,847,4258
319,0.0003710166805407371,769,3592
273,0.00036995782447559,797,3564
845,0.00036658263980206035,777,3505
662,0.00036449306186133227,897,3843
355,0.0003640486642501661,843,3488
369,0.00036377447827289316,880,3882
726,0.00036342897986535385,830,3881
558,0.0003593196532422825,850,3722
300,0.0003554960223079572,875,3504
822,0.00035444213017716484,817,3817
685,0.000352387066854821,812,3289
571,0.0003511692259329245,713,3911
309,0.00034890173396490625,815,3214
34,0.00034835607980828094,844,3222
88,0.00034740078192890215,796,3177
762,0.00034493073346126147,886,3467
866,0.0003418796651917027,766,3080
242,0.0003337014903778007,872,3246
36,0.00033042502437115605,805,2919
688,0.0003110475215817631,746,2574
565,0.00031014149379215885,578,3070
172,0.00030839862858989334,623,3067
914,0.0003010864374425646,720,2878
341,0.00028454484797709514,730,2146
855,0.00028434102866590235,592,2518
